KOD;NAIM;NAIM_FULL;ADDRESS;COMMENT;
5911;Межрайонная ИФНС России № 2 по Пермскому краю;Межрайонная инспекция Федеральной налоговой службы № 2 по Пермскому краю;,618400,Пермский край,,Березники г,,Карла Маркса ул,46,,;"Код ОКПО:12045152 Режим работы: Пн, Ср: 9.00 - 18.00; Вт, Чт: 9.00 - 20.00; Пт: 9.00 - 16.45; 2-ая и 4-ая Сб месяца: 10.00 - 15.00; Обед: с 13:00 до 13:45. Прием налогоплательщиков осуществляется без перерыва на обед."
5912;ТОРМ Межрайонной ИФНС России № 14 по Пермскому краю в городе Гремячинске;Территориальное обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 14 по Пермскому краю в городе Гремячинске;,618270,Пермский край,,Гремячинск г,,Ленина ул,192,2,;
5913;ТОРМ Межрайонной ИФНС России № 14 по Пермскому краю в городе Губахе;Территориальное обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 14 по Пермскому краю в городе Губахе;,618250,Пермский край,,Губаха г,,Дегтярева ул,16а,,;
5914;ИФНС России по г. Добрянке Пермского края;Инспекция Федеральной налоговой службы по г. Добрянке Пермского края;,618740,Пермский край,,Добрянка г,,Лизы Чайкиной ул,22,,;"Код ОКПО:36435376 Режим работы: Пн, Ср: 9.00 - 18.00; Вт, Чт: 9.00 - 20.00; Пт: 9.00 - 16.45; 2-ая и 4-ая Сб месяца: 10.00 - 15.00; Обед: с 13:00 до 13:45. Прием налогоплательщиков осуществляется без перерыва на обед."
5916;Межрайонная ИФНС России № 16 по Пермскому краю;Межрайонная инспекция Федеральной налоговой службы № 16 по Пермскому краю;,617060,Пермский край,,Краснокамск г,,Маяковского пр-кт,18,,;"Код ОКПО:36434990 Режим работы: Пн, Ср: 9.00 - 18.00; Вт, Чт: 9.00 - 20.00; Пт: 9.00 - 16.45; 2-ая и 4-ая Сб месяца: 10.00 - 15.00; Обед: с 13:00 до 13:45. Прием налогоплательщиков осуществляется без перерыва на обед."
5917;Межрайонная ИФНС России № 5 по Пермскому краю;Межрайонная инспекция Федеральной налоговой службы № 5 по Пермскому краю;,617475,Пермский край,,Кунгур г,,Степана Разина ул,216,2,;"Код ОКПО:12049081 Режим работы: Пн, Ср: 9.00 - 18.00; Вт, Чт: 9.00 - 20.00; Пт: 9.00 - 16.45; 2-ая и 4-ая Сб месяца: 10.00 - 15.00; Обед: с 13:00 до 13:45. Прием налогоплательщиков осуществляется без перерыва на обед."
5918;Межрайонная ИФНС России № 6 по Пермскому краю;Межрайонная инспекция Федеральной налоговой службы № 6 по Пермскому краю;,618900,Пермский край,,Лысьва г,,Победы пр-кт,34,,;"Код ОКПО:36445798 Режим работы: Пн, Ср: 9.00 - 18.00; Вт, Чт: 9.00 - 20.00; Пт: 9.00 - 16.45; 2-ая и 4-ая Сб месяца: 10.00 - 15.00; Обед: с 13:00 до 13:45. Прием налогоплательщиков осуществляется без перерыва на обед."
5919;Межрайонная ИФНС России № 11 по Пермскому краю;Межрайонная инспекция Федеральной налоговой службы № 11 по Пермскому краю;,618554,Пермский край,,Соликамск г,,Калийная ул,125,,;"Код ОКПО:24109090 Режим работы: Пн, Ср: 9.00 - 18.00; Вт, Чт: 9.00 - 20.00; Пт: 9.00 - 16.45; 2-ая и 4-ая Сб месяца: 10.00 - 15.00; Обед: с 13:00 до 13:45. Прием налогоплательщиков осуществляется без перерыва на обед."
5920;ИФНС России по г. Чайковскому Пермского края;Инспекция Федеральной налоговой службы по г. Чайковскому Пермского края;,617763,Пермский край,,Чайковский г,,Вокзальная ул,39а,,;"Код ОКПО:24056399 Режим работы: Пн, Ср: 9.00 - 18.00; Вт, Чт: 9.00 - 20.00; Пт: 9.00 - 16.45; 2-ая и 4-ая Сб месяца: 10.00 - 15.00; Обед: с 13:00 до 13:45. Прием налогоплательщиков осуществляется без перерыва на обед."
5921;Межрайонная ИФНС России № 14 по Пермскому краю;Межрайонная инспекция Федеральной налоговой службы № 14 по Пермскому краю;,618204,Пермский край,,Чусовой г,,Сивкова ул,8Б,,;"Код ОКПО:36444563 Режим работы: Пн, Ср: 9.00 - 18.00; Вт, Чт: 9.00 - 20.00; Пт: 9.00 - 16.45; 2-ая и 4-ая Сб месяца: 10.00 - 15.00; Обед: с 13:00 до 13:45. Прием налогоплательщиков осуществляется без перерыва на обед."
5930;ТОРМ Межрайонной ИФНС России № 8 по Пермскому краю в городе Осе;Территориальное обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 8 по Пермскому краю в городе Осе;618120, РОССИЯ, Пермский край, , г Оса, , ул М.Горького, 61, ,;
5931;ТОРМ Межрайонной ИФНС России № 6 по Пермскому краю в селе Березовка;Территориальное обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 6 по Пермскому краю в селе Березовка;,617570,Пермский край,,,Березовка с,Октябрьская ул,31,,;
5932;ТОРМ Межрайонной ИФНС России № 10 по Пермскому краю в селе Большая Соснова;Территориальное обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 10 по Пермскому краю в селе Большая Соснова;,617080,Пермский край,,,Большая Соснова с,Магнитогорская ул,4,,;
5933;Межрайонная ИФНС России № 3 по Пермскому краю;Межрайонная инспекция Федеральной налоговой службы № 3 по Пермскому краю;,617120,Пермский край,,Верещагино г,,Ленина ул,28,,;"Код ОКПО:31566863 Режим работы: Пн, Ср: 9.00 - 18.00; Вт, Чт: 9.00 - 20.00; Пт: 9.00 - 16.45; 2-ая и 4-ая Сб месяца: 10.00 - 15.00; Обед: с 12:45 до 13:30. Прием налогоплательщиков осуществляется без перерыва на обед."
5934;ТОРМ Межрайонной ИФНС России № 14 по Пермскому краю в городе Горназоводске;Территориальное обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 14 в городе Горнозаводске;,618820,Пермский край,,Горнозаводск г,,Мира ул,15,,;
5935;ТОРМ Межрайонной ИФНС России № 8 по Пермскому краю в селе Елово;Территориальное обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 8 по Пермскому краю в селе Елово;618170, РОССИЯ, Пермский край, , , с Елово, ул Ленина, 32, , 116;
5936;ТОРМ Межрайонной ИФНС России № 9 по Пермскому краю в поселке Ильинский;Территориальное обособленное рабочее место Межрайонной инспекция Федеральной налоговой службы № 9 по Пермскому краю в поселке Ильинский;617020, РОССИЯ, Пермский край, , , п Ильинский, ул Советская, 7, ,;
5937;ТОРМ Межрайонной ИФНС России № 3 по Пермскому краю в селе Карагай;Территориальное обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 3 по Пермскому краю в селе Карагай;,617210,Пермский край,,,Карагай с,Карла Маркса ул,23,,;
5939;ТОРМ Межрайонной ИФНС России № 13 по Пермскому краю в селе Куеда;Территориальное обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 13 по Пермскому краю в селе Куеда;,617700,Пермский край,,,Куеда пгт,Ленина ул,2,в,;
5941;ТОРМ Межрайонной ИФНС России № 11 по Пермскому краю в городе Красновишерск;Территориальное обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 11 по Пермскому краю в городе Красновишерск;,618590,Пермский край,,Красновишерск г,,Гагарина ул,67,,;
5942;ТОРМ Межрайонной ИФНС России № 16 по Пермскому краю в городе Нытва;Территориальное обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 16 по Пермскому краю в городе Нытва;,617050,Пермский край,,Нытва г,,Комсомольская ул,23,,;
5943;ТОРМ Межрайонной ИФНС России № 12 по Пермскому краю в поселке Октябрьский;Территориальное обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 12 по Пермскому краю в поселке Октябрьский;,617860,Пермский край,,Октябрьский г,,Ленина ул,51,,;
5944;Межрайонная ИФНС России № 8 по Пермскому краю;Межрайонная инспекция Федеральной налоговой службы № 8 по Пермскому краю;618150, ПЕРМСКИЙ край,БАРДЫМСКИЙ район,БАРДА с, КИРОВА ул, 11, в;"Код ОКПО:36445380 Режим работы: Пн, Ср: 9.00 - 18.00; Вт, Чт: 9.00 - 20.00; Пт: 9.00 - 16.45; 2-ая и 4-ая Сб месяца: 10.00 - 15.00; Обед: с 13:00 до 13:45. Прием налогоплательщиков осуществляется без перерыва на обед."
5945;ТОРМ Межрайонной ИФНС России № 12 по Пермскому краю в поселке городского типа Суксун;Территориальное обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 12 по Пермскому краюв поселке городского типа Суксун;,617560,Пермский край,,,Суксун пгт,Халтурина ул,9а,,;
5946;ТОРМ Межрайонной ИФНС России № 10 по Пермскому краю в городе Оханске;Территориальное обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 10 по Пермскому краю в городе Оханске;,618100,Пермский край,,Оханск г,,Красная ул,1в,,;
5947;Межрайонная ИФНС России № 10 по Пермскому краю;Межрайонная инспекция Федеральной налоговой службы № 10 по Пермскому краю;,617140,Пермский край,,Очер г,,Гоголя ул,16,,;"Код ОКПО:12060467 Режим работы: Пн, Ср: 9.00 - 18.00; Вт, Чт: 9.00 - 20.00; Пт: 9.00 - 16.45; 2-ая и 4-ая Сб месяца: 10.00 - 15.00; Обед: с 12:30 до 13:15. Прием налогоплательщиков осуществляется без перерыва на обед."
5948;ИФНС России по Пермскому району Пермского края;Инспекция Федеральной налоговой службы по Пермскому району Пермского края;,614065,Пермский край,,Пермь г,,Верхнемуллинская ул,74а,,;"Код ОКПО:12046970 Режим работы: Пн, Ср: 9.00 - 18.00; Вт, Чт: 9.00 - 20.00; Пт: 9.00 - 16.45; 2-ая и 4-ая Сб месяца: 10.00 - 15.00; Обед: с 13:00 до 13:45. Прием налогоплательщиков осуществляется без перерыва на обед."
5949;ТОРМ Межрайонной ИФНС России № 3 по Пермскому краю в селе Сива;Территориальное обособленное рабочее место Межрайонной ИФНС России № 3 по Пермскому краю в селе Сива;,617240,Пермский край,,,Сива п,Гагарина,20,,;
5951;Межрайонная ИФНС России № 12 по Пермскому краю;Межрайонная инспекция Федеральной налоговой службы № 12 по Пермскому краю;,617500,Пермский край,,,Орда с,Трактовая ул,2,а,;"Код ОКПО:35212299 Режим работы: Пн, Ср: 9.00 - 18.00; Вт, Чт: 9.00 - 20.00; Пт: 9.00 - 16.45; 2-ая и 4-ая Сб месяца: 10.00 - 15.00; Обед: с 13:00 до 13:45. Прием налогоплательщиков осуществляется без перерыва на обед."
5955;ТОРМ Межрайонной ИФНС России № 10 по Пермскому краю в селе Частые;Территориальное обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 10 по Пермскому краю в селе Частые;,617170,Пермский край,,,Частые п,Ленина ул,61,,;
5956;ТОРМ Межрайонной ИФНС России № 11 по Пермскому краю в городе Чердынь;Территориальное обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 11 по Пермскому краю в городе Чердынь;,618601,Пермский край,,Чердынь г,,Энгельса ул,23,,;
5957;Межрайонная ИФНС России № 13 по Пермскому краю;Межрайонная инспекция Федеральной налоговой службы № 13 по Пермскому краю;,617830,Пермский край,,Чернушка г,,Мира ул,29,,;"Код ОКПО:35194733 Режим работы: Пн, Ср: 9.00 - 18.00; Вт, Чт: 9.00 - 20.00; Пт: 9.00 - 16.45; 2-ая и 4-ая Сб месяца: 10.00 - 15.00; Обед: с 13:00 до 13:45. Прием налогоплательщиков осуществляется без перерыва на обед."
5958;Межрайонная ИФНС России № 17 по Пермскому краю;Межрайонная инспекция Федеральной налоговой службы № 17 по Пермскому краю;,614107,Пермский край,,Пермь г,,КИМ ул,91,А,;"Код ОКПО:24112181 Режим работы: Пн-Чт: 9.00 - 18.00; Пт: 9.00 - 16.45; Обед: с 13:00 до 13:45. Прием налогоплательщиков осуществляется без перерыва на обед."
5981;Межрайонная ИФНС России № 1 по Пермскому краю;Межрайонная инспекция Федеральной налоговой службы № 1 по Пермскому краю;,619000,Пермский край,,Кудымкар г,,Герцена ул,52,,;"Код ОКПО:75502742 Режим работы: Пн, Ср: 9.00 - 18.00; Вт, Чт: 9.00 - 20.00; Пт: 9.00 - 16.45; 2-ая и 4-ая Сб месяца: 10.00 - 15.00; Обед: с 13:00 до 13:45. Прием налогоплательщиков осуществляется без перерыва на обед."
6000;УФНС России по Псковской области;Управление Федеральной налоговой службы по Псковской области;,180004,Псковская обл,,Псков г,,Спортивная ул,5а,,,;Код ОКПО:24136253 Режим работы: понедельник - четверг с 8.30 до 18.00 пятница с 8.30 до 17.00 перерыв с 12.42 до 14.00. Справочная служба 8(8112) 699-274
6001;Территориально-обособленное рабочее место Межрайонной ИФНС России № 4 по Псковской области в Бежаницком районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 4 по Псковской области в Бежаницком районе;,182840,Псковская обл,Бежаницкий р-н,,Бежаницы рп,Смольная ул,20,,;
6002;Межрайонная ИФНС России №2 по Псковской области;Межрайонная инспекция Федеральной налоговой службы №2 по Псковской области;,182100,Псковская обл,,Великие Луки г,,Энгельса ул,13,,;
6003;Территориально-обособленное рабочее место Межрайонной ИФНС России № 1 по Псковской области в Гдовском районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 1 по Псковской области в Гдовском районе;,181600,Псковская обл,,Гдов г,,Никитина ул,28б,,;
6004;Территориально-обособленное рабочее место Межрайонной ИФНС России № 3 по Псковской области в Дедовичском районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 3 по Псковской области в Дедовичском районе;,182710,Псковская обл,,,Дедовичи рп,Космонавтов ул,11,,;
6005;Территориально-обособленное рабочее место Межрайонной ИФНС России № 3 по Псковской области в Дновском районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 3 по Псковской области в Дновском районе;,182670,Псковская обл,,Дно г,,Космонавтов ул,84,,;
6006;Территориально-обособленное рабочее место Межрайонной ИФНС России № 4 по Псковской области в Красногородском районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 4 по Псковской области в Красногородском районе;,182370,Псковская обл,Красногородский р-н,,Красногородск рп,Советская ул,6,,,;
6007;Территориально-обособленное рабочее место Межрайонной ИФНС России № 2 по Псковской области в Куньинском районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 2 по Псковской области в Куньинском районе;,182010,Псковская обл,Куньинский р-н,,Кунья рп,Советская ул,27,,;
6008;Территориально-обособленное рабочее место Межрайонной ИФНС России № 2 по Псковской области в Локнянском районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 2 по Псковской области в Локнянском районе;,182900,Псковская обл,Локнянский р-н,,Локня рп,Чкалова ул,3,,;
6009;Межрайонная ИФНС России № 6 по Псковской области;Межрайонная инспекция Федеральной налоговой службы № 6 по Псковской области;,182510,Псковская обл,,Невель г,,Карла Либкнехта ул,10,,;"Код ОКПО:74316233 Режим работы оперзалов: понедельник, среда - с 8.00 до 18.00; вторник, четверг - с 8.00 до 20.00; пятница - с 8.00 до 17.00; вторая и четвертая субботы месяца с 10.00 до 15.00. Справочная служба 8(81151) 2-68-69"
6010;Территориально-обособленное рабочее место Межрайонной ИФНС России № 4 по Псковской области в Новоржевском районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 4 по Псковской области в Новоржевском районе;,181340,Псковская обл,,Новоржев г,,Германа ул,56,,;
6011;Территориально-обособленное рабочее место Межрайонной ИФНС России № 2 по Псковской области в Новосокольническом районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 2 по Псковской области в Новосокольническом районе;,182200,Псковская обл,,Новосокольники г,,Садовая ул,1,,;
6012;Межрайонная ИФНС России № 4 по Псковской области;Межрайонная инспекция Федеральной налоговой службы № 4 по Псковской области;,182330,Псковская обл,,Опочка г,,Ленина ул,57,,;
6013;Межрайонная ИФНС России № 5 по Псковской области;Межрайонная инспекция Федеральной налоговой службы № 5 по Псковской области;,181500,Псковская обл,,Остров г,,111-й Стрелковой Дивизии ул,10А,,;
6014;Территориально-обособленное рабочее место Межрайонной ИФНС России № 5 по Псковской области в Палкинском районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы №5 по Псковской области в Палкинском районе;,181270,Псковская обл,Палкинский р-н,,Палкино рп,Островская ул,23,,;
6015;Территориально-обособленное рабочее место Межрайонной ИФНС России № 5 по Псковской области в Печорском районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 5 по Псковской области в Печорском районе;,181500,Псковская обл,,Печоры г,,Ленина ул,30,,;
6016;Территориально-обособленное рабочее место Межрайонной ИФНС России № 3 по Псковской области в Плюсском районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 3 по Псковской области в Плюсском районе;,181000,Псковская обл,Плюсский р-н,,Плюсса рп,Гнаровской ул,10,,;
6017;Межрайонная ИФНС России №3 по Псковской области;Межрайонная инспекция Федеральной налоговой службы №3 по Псковской области;,182620,Псковская обл,,Порхов г,,Мебельный пер,1,,;
6018;Межрайонная ИФНС России №1 по Псковской области (ТОРМы);Межрайонная инспекция Федеральной налоговой службы №1 по Псковской области (Территориально-обособленные рабочие места);;
6019;Территориально-обособленное рабочее место Межрайонной ИФНС России № 6 по Псковской области в Пустошкинском районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 6 по Псковской области в Пустошкинском районе;,182300,Псковская обл,,Пустошка г,,Октябрьская ул,57,,;
6020;Территориально-обособленное рабочее место Межрайонной ИФНС России № 4 по Псковской области в Пушкиногорском районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 4 по Псковской области в Пушкиногорском районе;,181370,Псковская обл,Пушкиногорский р-н,,Пушкинские Горы рп,Ленина ул,6,,;
6021;Территориально-обособленное рабочее место Межрайонной ИФНС России № 5 по Псковской области в Пыталовском районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы №5 по Псковской области в Пыталовском районе;,181410,Псковская обл,,Пыталово г,,Красноармейская ул,37,,;
6022;Территориально-обособленное рабочее место Межрайонной ИФНС России № 6 по Псковской области в Себежском районе;Территориально-обособленное рабочее местоМежрайонной инспекции Федеральной налоговой службы № 6 по Псковской области в Себежском районе;,182250,Псковская обл,,Себеж г,,Пролетарская ул,23,,;
6023;Территориально-обособленное рабочее место Межрайонной ИФНС России № 3 по Псковской области в Стругокрасненском районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 3 по Псковской области в Стругокрасненском районе;,181110,Псковская обл,,,Струги Красные рп,Советская ул,24,,;
6024;Территориально-обособленное рабочее место Межрайонной ИФНС России № 6 по Псковской области в Усвятском районе;Территориально-обособленное рабочее место Межрайонной инспекции Федеральной налоговой службы № 6 по Псковской области в Усвятском районе;,182570,Псковская обл,,,Усвяты рп,Карла Маркса ул,20,,кабинет 6;
6025;Межрайонная ИФНС России № 2 по Псковской области;Межрайонная инспекция Федеральной налоговой службы № 2 по Псковской области;,182100,Псковская обл,,Великие Луки г,,Тимирязева ул,2,,;"Код ОКПО:74316010 Режим работы оперзалов: понедельник, среда - с 8.45 до 18.00; вторник, четверг - с 8.45 до 20.00; пятница - с 8.45 до 16.45; вторая и четвертая субботы месяца с 10.00 до 15.00. Справочная служба 8(81153) 6-35-21"
6027;Межрайонная ИФНС России № 1 по Псковской области;Межрайонная инспекция Федеральной налоговой службы № 1 по Псковской области;,180017,,,Псков г,,Яна Фабрициуса ул,2а,,;"Код ОКПО:74316115 Режим работы оперзалов: понедельник, среда - с 8.30 до 18.00; вторник, четверг - с 8.30 до 20.00; пятница - с 8.30 до 17.00; вторая и четвертая субботы месяца с 10.00 до 15.00 Справочная служба 8(8112) 699-514"
6030;Межрайонная ИФНС России № 3 по Псковской области;Межрайонная инспекция Федеральной налоговой службы № 3 по Псковской области;,182620,Псковская обл,,Порхов г,,Мебельный пер,1,,;"Код ОКПО:74317907 Режим работы оперзалов: понедельник, среда - с 8.00 до 18.00; вторник, четверг - с 8.00 до 20.00; пятница - с 8.00 до 17.00; вторая и четвертая субботы месяца с 10.00 до 15.00. Справочная служба 8(81134) 2-40-79"
6031;Межрайонная ИФНС России № 4 по Псковской области;Межрайонная инспекция Федеральной налоговой службы № 4 по Псковской области;,182330,Псковская обл,,Опочка г,,Ленина ул,57,,;"Код ОКПО:74316003 Режим работы оперзалов: понедельник, среда - с 8.00 до 18.00; вторник, четверг - с 8.00 до 20.00; пятница - с 8.00 до 17.00; вторая и четвертая субботы месяца с 10.00 до 15.00. Справочная служба 8(81138) 2-01-17"
6032;Межрайонная ИФНС России № 5 по Псковской области;Межрайонная инспекция Федеральной налоговой службы № 5 по Псковской области;,181350,Псковская обл,,Остров г,,111 Стрелковой дивизии ул,10а,,;"Код ОКПО:74316249 Режим работы оперзалов: понедельник, среда - с 8.48 до 18.00; вторник, четверг - с 8.48 до 20.00; пятница - с 8.48 до 17.00; вторая и четвертая субботы месяца с 10.00 до 15.00. Справочная служба 8(81152) 2-01-63"
6037;Межрайонная ИФНС России №1 по Псковской области (ТОРМы);Межрайонная инспекция Федеральной налоговой службы №1 по Псковской области;,180017,,,Псков г,,Яна Фабрициуса ул,2А,,;
6100;УФНС России по Ростовской области;Управление Федеральной налоговой службы по Ростовской области;,344002,,,Ростов-на-Дону г,,Социалистическая ул,96-98,,;Код ОКПО:27191459
6101;Территориально-обособленное рабочее место Межрайонной ИФНС России № 18 по Ростовской области в Азовском районе;Межрайонная инспекция Федеральной налоговой службы № 18 по Ростовской области территориальный участок 6101 по Азовскому району;,346782,Ростовская обл,,Азов г,,Безымянный пер,9,,;
6102;Территориально-обособленное рабочее место Межрайонной ИФНС России № 11 по Ростовской области в Аксайском районе;Межрайонная инспекция Федеральной налоговой службы № 11 по Ростовской области территориальный участок 6102 по Аксайскому району;,346720,Ростовская обл,,Аксай г,,Вартанова ул,3,,;
6103;Территориально-обособленное рабочее место Межрайонной ИФНС России № 13 по Ростовской области в Багаевском районе;Межрайонная инспекция Федеральной налоговой службы № 13 по Ростовской области территориальный участок 6103 по Багаевскому району;,346610,Ростовская обл,Багаевский р-н,,Багаевская ст-ца,Красноармейская ул,9,,;
6104;Территориально-обособленное рабочее место Межрайонной ИФНС России № 3 по Ростовской области в Боковском районе;Межрайонная инспекция Федеральной налоговой службы № 3 по Ростовской области территориальный участок 6104 по Боковскому району;,346250,Ростовская обл,Боковский р-н,,Боковская ст-ца,Теличенко пер,22,,;
6105;Территориально-обособленное рабочее место Межрайонной ИФНС России № 3 по Ростовской области в Верхнедонском районе;Межрайонная инспекция Федеральной налоговой службы № 3 по Ростовской области территориальный участок 6105 по Верхнедонскому району;,346170,Ростовская обл,Верхнедонской р-н,,Казанская ст-ца,Степная ул,78,,;
6106;Территориально-обособленное рабочее место Межрайонной ИФНС России № 13 по Ростовской области в Веселовском районе;Межрайонная инспекция Федеральной налоговой службы № 13 по Ростовской области территориальный участок 6106 по Веселовскому району;,347741,Ростовская обл,Веселовский р-н,,Веселый п,Комсомольский пер,49,,;
6107;Территориально-обособленное рабочее место Межрайонной ИФНС России № 4 по Ростовской области в Волгодонском районе;Межрайонная инспекция Федеральной налоговой службы № 4 по Ростовской области территориальный участок 6107 по Волгодонскому району;,347351,Ростовская обл,Волгодонской р-н,,Романовская ст-ца,Советский пер,124,,;
6108;Территориально-обособленное рабочее место Межрайонной ИФНС России № 9 по Ростовской области в Дубовском районе;Межрайонная инспекция Федеральной налоговой службы № 9 по Ростовской области территориальный участок 6108 по Дубовскому району;,347410,Ростовская обл,Дубовский р-н,,Дубовское с,Крапоткина пер,89а,,;
6109;Территориально-обособленное рабочее место Межрайонной ИФНС России № 16 по Ростовской области в Егорлыкском районе;Межрайонная инспекция Федеральной налоговой службы № 16 по Ростовской области территориальный участок 6109 по Егорлыкскому району;,347660,Ростовская обл,Егорлыкский р-н,,Егорлыкская ст-ца,Ворошилова ул,120,,;
6110;Территориально-обособленное рабочее место Межрайонной ИФНС России № 9 по Ростовской области в Заветинском районе;Межрайонная инспекция Федеральной налоговой службы № 9 по Ростовской области территориальный участок 6110 по Заветинскому району;,347430,Ростовская обл,Заветинский р-н,,Заветное с,Ломоносова ул,15,,;
6111;Территориально-обособленное рабочее место Межрайонной ИФНС России № 18 по Ростовской области в Зерноградском районе;Межрайонная инспекция Федеральной налоговой службы № 18 по Ростовской области территориальный участок 6111 по Зерноградскому району;,347740,Ростовская обл,,Зерноград г,,Мира ул,16,,;
6112;Территориально-обособленное рабочее место Межрайонной ИФНС России № 9 по Ростовской области в Зимовниковском районе;Межрайонная инспекция Федеральной налоговой службы № 9 по Ростовской области территориальный участок 6112 по Зимовниковскому району;,347460,Ростовская обл,Зимовниковский р-н,,Зимовники с,Ленина ул,110,,;
6113;Территориально-обособленное рабочее место Межрайонной ИФНС России № 18 по Ростовской области в Кагальницком районе;Межрайонная инспекция Федеральной налоговой службы № 18 по Ростовской области территориальный участок 6113 по Кагальницкому району;,347700,Ростовская обл,Кагальницкий р-н,,Кагальницкая ст-ца,Степная ул,1,,;
6114;Территориально-обособленное рабочее место Межрайонной ИФНС России № 21 по Ростовской области в Каменском районе;Межрайонная инспекция Федеральной налоговой службы № 21 по Ростовской области территориальный участок 6114 по Каменскому району;,347850,Ростовская обл,Каменский р-н,,Глубокий п,Станционная ул,14,,;
6115;Территориально-обособленное рабочее место Межрайонной ИФНС России № 3 по Ростовской области в Кашарском районе;Межрайонная инспекция Федеральной налоговой службы № 3 по Ростовской области территориальный участок 6115 по Кашарскому району;,346200,Ростовская обл,Кашарский р-н,,Кашары сл,Ленина ул,75,,;
6116;Территориально-обособленное рабочее место Межрайонной ИФНС России № 4 по Ростовской области в Константиновском районе;Межрайонная инспекция Федеральной налоговой службы № 4 по Ростовской области территориальный участок 6116 по Константиновскому району;,347250,Ростовская обл,,Константиновск г,,Донская ул,7,,;
6117;Территориально-обособленное рабочее место Межрайонной ИФНС России № 1 по Ростовской области в Куйбышевском районе;Межрайонная инспекция Федеральной налоговой службы № 1 по Ростовской области территориальный участок 6117 по Куйбышевскому району;,346940,Ростовская обл,Куйбышевский р-н,,Куйбышево с,Дмитриевская ул,31,,;
